File,Bpp,D1_MSEF,D1_PSNR,D2_MSEF,D2_PSNR,Chamfer
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000012.bin,3.697719427,834.001,65.102,101.042,74.2686,0.02414774
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000013.bin,3.751563491,840.103,65.0703,100.392,74.2966,0.024176389
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000014.bin,3.819737384,831.368,65.1157,99.4341,74.3383,0.024071502
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000015.bin,3.830759939,833.081,65.1068,97.0897,74.4419,0.024091069
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000016.bin,3.847760649,844.67,65.0468,95.0274,74.5351,0.024341088
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000017.bin,3.883314421,823.152,65.1588,94.5443,74.5573,0.023896328
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000018.bin,3.887911937,829.076,65.1277,95.393,74.5185,0.023972919
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000019.bin,3.953981606,834.627,65.0987,95.0534,74.534,0.02408987
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000020.bin,3.942330963,839.647,65.0727,94.9011,74.5409,0.024184458
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000021.bin,3.934242645,839.034,65.0758,96.9366,74.4488,0.024125304
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000022.bin,3.972837924,837.728,65.0826,98.2522,74.3902,0.024190409
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000023.bin,3.969708936,835.247,65.0955,99.3604,74.3415,0.024131506
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000024.bin,3.965252938,832.052,65.1121,101.147,74.2641,0.024061947
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000025.bin,4.050546893,836.033,65.0914,101.352,74.2553,0.024143719
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000026.bin,4.01801509,825.206,65.148,102.3,74.2149,0.023951259
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000027.bin,4.102857675,834.343,65.1002,104.168,74.1363,0.024135481
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000028.bin,4.088635203,823.802,65.1554,103.128,74.1799,0.023954913
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000029.bin,4.092762617,830.76,65.1189,105.873,74.0658,0.024047521
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000030.bin,4.113463324,825.664,65.1456,102.797,74.1938,0.023967973
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000031.bin,4.090795617,832.067,65.1121,106.902,74.0238,0.024110203
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000032.bin,4.084139399,830.467,65.1204,107.764,73.9889,0.024088417
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000033.bin,4.16489572,827.392,65.1365,107.184,74.0123,0.02403867
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000034.bin,4.119007345,832.553,65.1095,108.742,73.9497,0.024126112
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000035.bin,4.13848153,840.378,65.0689,107.536,73.9981,0.024279508
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000036.bin,4.10534104,832.081,65.112,107.824,73.9865,0.024143557
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000037.bin,4.092758585,831.854,65.1132,106.061,74.0581,0.024173305
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000038.bin,4.086110402,823.725,65.1558,106.084,74.0571,0.023999461
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000039.bin,4.078567062,830.589,65.1198,111.132,73.8553,0.02407708
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000040.bin,4.06112804,832.283,65.1109,109.209,73.9311,0.024114225
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000041.bin,4.104408781,829.433,65.1258,110.403,73.8838,0.024075056
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000042.bin,4.07395746,830.729,65.119,111.214,73.8521,0.024078659
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000043.bin,4.118505203,837.682,65.0828,111.724,73.8322,0.024191539
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000044.bin,4.164708334,831.909,65.1129,110.19,73.8922,0.02410476
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000045.bin,4.152453461,830.28,65.1214,109.374,73.9245,0.024066049
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000046.bin,4.217005787,833.078,65.1068,109.458,73.9212,0.024129719
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000047.bin,4.20822224,833.297,65.1056,108.403,73.9632,0.024105906
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000048.bin,4.314435934,833.16,65.1064,108.233,73.97,0.024086276
